"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order"
"true","false","[]","[]","[]","preload","0","6908","0.0-0.0","18","1","2025-01-20 21:02:09","8e5ef0ea70509e21e61f535100ed03ac","23.151.72.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674dd6189cf2ef78c505c963","678b1bdf6d0aefd65c71dcd2","678eb986d948f5180abedc44","","","","","",""
"","","","","","instructions","1","57682","0.0-1.0","18","1","2025-01-20 21:02:09","8e5ef0ea70509e21e61f535100ed03ac","23.151.72.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674dd6189cf2ef78c505c963","678b1bdf6d0aefd65c71dcd2","678eb986d948f5180abedc44","[{""page_index"":0,""viewing_time"":50767}]","50768","","","",""
"","","","","","html-keyboard-response","2","58196","0.0-2.0","18","1","2025-01-20 21:02:09","8e5ef0ea70509e21e61f535100ed03ac","23.151.72.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674dd6189cf2ef78c505c963","678b1bdf6d0aefd65c71dcd2","678eb986d948f5180abedc44","","null","<p> + <p/>","null","",""
"","","","","","instructions","3","118770","0.0-3.0","18","1","2025-01-20 21:02:09","8e5ef0ea70509e21e61f535100ed03ac","23.151.72.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674dd6189cf2ef78c505c963","678b1bdf6d0aefd65c71dcd2","678eb986d948f5180abedc44","[{""page_index"":0,""viewing_time"":2611},{""page_index"":1,""viewing_time"":24793},{""page_index"":2,""viewing_time"":14907},{""page_index"":3,""viewing_time"":8791},{""page_index"":4,""viewing_time"":9469}]","60571","","","",""
"","","","","","html-button-response","4","140418","0.0-4.0-0.0-0.0","18","1","2025-01-20 21:02:09","8e5ef0ea70509e21e61f535100ed03ac","23.151.72.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674dd6189cf2ef78c505c963","678b1bdf6d0aefd65c71dcd2","678eb986d948f5180abedc44","","21638","","3","",""
"","","","","","html-button-response","5","145093","0.0-4.1-0.1-0.1","18","1","2025-01-20 21:02:09","8e5ef0ea70509e21e61f535100ed03ac","23.151.72.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674dd6189cf2ef78c505c963","678b1bdf6d0aefd65c71dcd2","678eb986d948f5180abedc44","","4669","","1","",""
"","","","","","html-button-response","6","146334","0.0-4.2-0.2-0.2","18","1","2025-01-20 21:02:09","8e5ef0ea70509e21e61f535100ed03ac","23.151.72.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674dd6189cf2ef78c505c963","678b1bdf6d0aefd65c71dcd2","678eb986d948f5180abedc44","","1233","","1","",""
"","","","","","html-button-response","7","148103","0.0-4.3-0.3-0.3","18","1","2025-01-20 21:02:09","8e5ef0ea70509e21e61f535100ed03ac","23.151.72.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674dd6189cf2ef78c505c963","678b1bdf6d0aefd65c71dcd2","678eb986d948f5180abedc44","","1763","","3","",""
"","","","","","html-button-response","8","153250","0.0-4.4-0.4-0.4","18","1","2025-01-20 21:02:09","8e5ef0ea70509e21e61f535100ed03ac","23.151.72.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674dd6189cf2ef78c505c963","678b1bdf6d0aefd65c71dcd2","678eb986d948f5180abedc44","","5140","","3","",""
"","","","","","html-button-response","9","154990","0.0-4.5-0.5-0.5","18","1","2025-01-20 21:02:09","8e5ef0ea70509e21e61f535100ed03ac","23.151.72.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","674dd6189cf2ef78c505c963","678b1bdf6d0aefd65c71dcd2","678eb986d948f5180abedc44","","1734","","1","",""
