"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order"
"true","false","[]","[]","[]","preload","0","3834","0.0-0.0","26","1","2025-01-23 06:30:07","6073afb29c8d06c5d8f22ae9f1371ff8","93.113.181.115","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","679146dcbca56d462eccdfef","679147d2997803490f072fae","6791e1e1915adb110c37e663","","","","","",""
"","","","","","instructions","1","25124","0.0-1.0","26","1","2025-01-23 06:30:07","6073afb29c8d06c5d8f22ae9f1371ff8","93.113.181.115","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","679146dcbca56d462eccdfef","679147d2997803490f072fae","6791e1e1915adb110c37e663","[{""page_index"":0,""viewing_time"":21287}]","21287","","","",""
"","","","","","html-keyboard-response","2","25642","0.0-2.0","26","1","2025-01-23 06:30:07","6073afb29c8d06c5d8f22ae9f1371ff8","93.113.181.115","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","679146dcbca56d462eccdfef","679147d2997803490f072fae","6791e1e1915adb110c37e663","","null","<p> + <p/>","null","",""
"","","","","","instructions","3","67335","0.0-3.0","26","1","2025-01-23 06:30:07","6073afb29c8d06c5d8f22ae9f1371ff8","93.113.181.115","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","679146dcbca56d462eccdfef","679147d2997803490f072fae","6791e1e1915adb110c37e663","[{""page_index"":0,""viewing_time"":3479},{""page_index"":1,""viewing_time"":9955},{""page_index"":2,""viewing_time"":11306},{""page_index"":3,""viewing_time"":6731},{""page_index"":4,""viewing_time"":10219}]","41690","","","",""
"","","","","","html-button-response","4","97547","0.0-4.0-0.0-0.0","26","1","2025-01-23 06:30:07","6073afb29c8d06c5d8f22ae9f1371ff8","93.113.181.115","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","679146dcbca56d462eccdfef","679147d2997803490f072fae","6791e1e1915adb110c37e663","","30208","","2","Intro Trial",""
"","","","","","html-button-response","5","98788","0.0-4.1-0.1-0.1","26","1","2025-01-23 06:30:07","6073afb29c8d06c5d8f22ae9f1371ff8","93.113.181.115","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","679146dcbca56d462eccdfef","679147d2997803490f072fae","6791e1e1915adb110c37e663","","1239","","3","Intro Trial",""
"","","","","","html-button-response","6","101313","0.0-4.2-0.2-0.2","26","1","2025-01-23 06:30:07","6073afb29c8d06c5d8f22ae9f1371ff8","93.113.181.115","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","679146dcbca56d462eccdfef","679147d2997803490f072fae","6791e1e1915adb110c37e663","","2522","","3","Intro Trial",""
"","","","","","html-button-response","7","111491","0.0-4.3-0.3-0.3","26","1","2025-01-23 06:30:07","6073afb29c8d06c5d8f22ae9f1371ff8","93.113.181.115","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","679146dcbca56d462eccdfef","679147d2997803490f072fae","6791e1e1915adb110c37e663","","10176","","2","Intro Trial",""
"","","","","","html-button-response","8","118742","0.0-4.4-0.4-0.4","26","1","2025-01-23 06:30:07","6073afb29c8d06c5d8f22ae9f1371ff8","93.113.181.115","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","679146dcbca56d462eccdfef","679147d2997803490f072fae","6791e1e1915adb110c37e663","","7247","","2","Intro Trial",""
"","","","","","html-button-response","9","126214","0.0-4.5-0.5-0.5","26","1","2025-01-23 06:30:07","6073afb29c8d06c5d8f22ae9f1371ff8","93.113.181.115","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","679146dcbca56d462eccdfef","679147d2997803490f072fae","6791e1e1915adb110c37e663","","7470","","3","Intro Trial",""
