"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order"
"","","","","","html-keyboard-response","103","160241","0.0-99.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img     src='G_5.jpg' height='90'> <img     src='G_6.jpg' height='90'> <img     src='G_4.jpg' height='90'> <img      src='G_1.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img       src='G_3.jpg' height='90'> <img id='selected'  src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Animation1",""
"","","","","","html-keyboard-response","104","160756","0.0-100.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img     src='G_5.jpg' height='90'> <img     src='G_6.jpg' height='90'> <img     src='G_4.jpg' height='90'> <img      src='G_1.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img       src='G_3.jpg' height='90'> <img id='selected'  src='G_8.jpg' height='90'> <img id='selected' src='G_2.jpg' height='90'>","null","Animation1",""
"","","","","","html-keyboard-response","105","161273","0.0-101.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img     src='G_5.jpg' height='90'> <img     src='G_6.jpg' height='90'> <img     src='G_4.jpg' height='90'> <img      src='G_1.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img       src='G_3.jpg' height='90'> <img id='swapped' src='G_2.jpg' height='90'> <img id='swapped'  src='G_8.jpg' height='90'>","null","Animation1",""
"","","","","","html-keyboard-response","106","161587","0.0-102.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img     src='G_5.jpg' height='90'> <img     src='G_6.jpg' height='90'> <img     src='G_4.jpg' height='90'> <img      src='G_1.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img       src='G_3.jpg' height='90'> <img  src='G_2.jpg' height='90'> <img   src='G_8.jpg' height='90'>","null","Animation1",""
"","","","","","html-keyboard-response","107","162101","0.0-103.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img     src='G_5.jpg' height='90'> <img     src='G_6.jpg' height='90'> <img     src='G_4.jpg' height='90'> <img      src='G_1.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img id='selected'       src='G_3.jpg' height='90'> <img  src='G_2.jpg' height='90'> <img   src='G_8.jpg' height='90'>","null","Animation1",""
"","","","","","html-keyboard-response","108","162616","0.0-104.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img     src='G_5.jpg' height='90'> <img     src='G_6.jpg' height='90'> <img     src='G_4.jpg' height='90'> <img      src='G_1.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img id='selected'       src='G_3.jpg' height='90'> <img id='selected'  src='G_2.jpg' height='90'> <img   src='G_8.jpg' height='90'>","null","Animation1",""
"","","","","","html-keyboard-response","109","163133","0.0-105.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img     src='G_5.jpg' height='90'> <img     src='G_6.jpg' height='90'> <img     src='G_4.jpg' height='90'> <img      src='G_1.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img id='selected'       src='G_3.jpg' height='90'> <img id='selected'  src='G_2.jpg' height='90'> <img   src='G_8.jpg' height='90'>","null","Animation1",""
"","","","","","html-keyboard-response","110","163448","0.0-106.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img     src='G_5.jpg' height='90'> <img     src='G_6.jpg' height='90'> <img     src='G_4.jpg' height='90'> <img      src='G_1.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img        src='G_3.jpg' height='90'> <img   src='G_2.jpg' height='90'> <img   src='G_8.jpg' height='90'>","null","Animation1",""
"","","","","","html-keyboard-response","111","170893","0.0-107.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","7439","[""Did you notice any patterns? <br><br>Press Enter to watch that example again and follow the steps of Omgne Sort.""]","enter","",""
"","","","","","html-button-response","112","171306","0.0-108.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img id='selected' src='G_1.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_4.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","113","171617","0.0-109.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img id='selected' src='G_1.jpg' height='90'> <img id='selected' src='G_3.jpg' height='90'> <img src='G_4.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","114","171929","0.0-110.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img id='selected' src='G_1.jpg' height='90'> <img id='selected' src='G_3.jpg' height='90'> <img src='G_4.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","115","173010","0.0-111.0-0.0-0.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","1072","<img id='selected' src='G_1.jpg' height='90'> <img id='selected' src='G_3.jpg' height='90'> <img src='G_4.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","0","Learning example 1",""
"","","","","","html-button-response","116","173372","0.0-111.1-0.1-0.1","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","360","<img id='selected' src='G_1.jpg' height='90'> <img id='selected' src='G_3.jpg' height='90'> <img src='G_4.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","1","Learning example 1",""
"","","","","","html-button-response","117","173584","0.0-112.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img  src='G_1.jpg' height='90'> <img  src='G_3.jpg' height='90'> <img src='G_4.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","118","174006","0.0-113.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img  src='G_1.jpg' height='90'> <img id='selected'  src='G_3.jpg' height='90'> <img src='G_4.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","119","174317","0.0-114.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img  src='G_1.jpg' height='90'> <img id='selected'  src='G_3.jpg' height='90'> <img id='selected' src='G_4.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","120","174643","0.0-115.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img  src='G_1.jpg' height='90'> <img id='swapped' src='G_4.jpg' height='90'> <img id='swapped'  src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","121","174828","0.0-116.0-0.0-0.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","176","<img  src='G_1.jpg' height='90'> <img id='swapped' src='G_4.jpg' height='90'> <img id='swapped'  src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","1","Learning example 1",""
"","","","","","html-button-response","122","175196","0.0-116.1-0.1-0.1","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","366","<img  src='G_1.jpg' height='90'> <img id='swapped' src='G_4.jpg' height='90'> <img id='swapped'  src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","2","Learning example 1",""
"","","","","","html-button-response","123","175408","0.0-117.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img  src='G_1.jpg' height='90'> <img  src='G_4.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","124","175828","0.0-118.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img id='selected'  src='G_1.jpg' height='90'> <img  src='G_4.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","125","176140","0.0-119.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img id='selected'  src='G_1.jpg' height='90'> <img id='selected'  src='G_4.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","126","176451","0.0-120.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img id='swapped'  src='G_4.jpg' height='90'> <img id='swapped'  src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","127","176846","0.0-121.0-0.0-0.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","392","<img id='swapped'  src='G_4.jpg' height='90'> <img id='swapped'  src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","0","Learning example 1",""
"","","","","","html-button-response","128","177176","0.0-121.1-0.1-0.1","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","327","<img id='swapped'  src='G_4.jpg' height='90'> <img id='swapped'  src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","1","Learning example 1",""
"","","","","","html-button-response","129","177379","0.0-122.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img   src='G_4.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","130","177798","0.0-123.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img   src='G_4.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img id='selected'   src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","131","178105","0.0-124.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img   src='G_4.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img id='selected'   src='G_3.jpg' height='90'> <img id='selected' src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","132","178415","0.0-125.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","null","<img   src='G_4.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img id='swapped' src='G_5.jpg' height='90'> <img id='swapped'   src='G_3.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","null","Learning example 1",""
"","","","","","html-button-response","133","178800","0.0-126.0-0.0-0.0","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","373","<img   src='G_4.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img id='swapped' src='G_5.jpg' height='90'> <img id='swapped'   src='G_3.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","2","Learning example 1",""
"","","","","","html-button-response","134","179170","0.0-126.1-0.1-0.1","27","1","2025-01-25 07:48:20","ce241dad9188715340bebbd1a8cad6cc","73.231.147.146","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en,zh-CN;q=0.9,zh;q=0.8,ja;q=0.7,zh-TW;q=0.6","6500b3922f1493c553f2037f","67949641171f97c04e14fb34","0eyrvjnk9si","","368","<img   src='G_4.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img id='swapped' src='G_5.jpg' height='90'> <img id='swapped'   src='G_3.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_2.jpg' height='90'>","3","Learning example 1",""
