"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order"
"true","false","[]","[]","[]","preload","0","161","0.0-0.0","43","1","2025-01-25 17:08:04","af8d355d56820e421d246a7037deb6e6","45.31.138.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","576704bffdff7a0001c12890","67949641171f97c04e14fb34","67951a42efdeead586cba6db","","","","","",""
"","","","","","instructions","1","4675","0.0-1.0","43","1","2025-01-25 17:08:04","af8d355d56820e421d246a7037deb6e6","45.31.138.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","576704bffdff7a0001c12890","67949641171f97c04e14fb34","67951a42efdeead586cba6db","[{""page_index"":0,""viewing_time"":4513}]","4513","","","",""
"","","","","","html-keyboard-response","2","5184","0.0-2.0","43","1","2025-01-25 17:08:04","af8d355d56820e421d246a7037deb6e6","45.31.138.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","576704bffdff7a0001c12890","67949641171f97c04e14fb34","67951a42efdeead586cba6db","","null","<p> + <p/>","null","",""
"","","","","","instructions","3","17327","0.0-3.0","43","1","2025-01-25 17:08:04","af8d355d56820e421d246a7037deb6e6","45.31.138.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","576704bffdff7a0001c12890","67949641171f97c04e14fb34","67951a42efdeead586cba6db","[{""page_index"":0,""viewing_time"":1631},{""page_index"":1,""viewing_time"":2903},{""page_index"":2,""viewing_time"":3209},{""page_index"":3,""viewing_time"":1527},{""page_index"":4,""viewing_time"":2872}]","12142","","","",""
"","","","","","html-button-response","4","19263","0.0-4.0-0.0-0.0","43","1","2025-01-25 17:08:04","af8d355d56820e421d246a7037deb6e6","45.31.138.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","576704bffdff7a0001c12890","67949641171f97c04e14fb34","67951a42efdeead586cba6db","","1934","","0","Intro Trial",""
"","","","","","html-button-response","5","19876","0.0-4.1-0.1-0.1","43","1","2025-01-25 17:08:04","af8d355d56820e421d246a7037deb6e6","45.31.138.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","576704bffdff7a0001c12890","67949641171f97c04e14fb34","67951a42efdeead586cba6db","","611","","1","Intro Trial",""
"","","","","","html-button-response","6","22929","0.0-4.2-0.2-0.2","43","1","2025-01-25 17:08:04","af8d355d56820e421d246a7037deb6e6","45.31.138.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","576704bffdff7a0001c12890","67949641171f97c04e14fb34","67951a42efdeead586cba6db","","3051","","1","Intro Trial",""
"","","","","","html-button-response","7","23291","0.0-4.3-0.3-0.3","43","1","2025-01-25 17:08:04","af8d355d56820e421d246a7037deb6e6","45.31.138.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","576704bffdff7a0001c12890","67949641171f97c04e14fb34","67951a42efdeead586cba6db","","360","","2","Intro Trial",""
"","","","","","html-button-response","8","23985","0.0-4.4-0.4-0.4","43","1","2025-01-25 17:08:04","af8d355d56820e421d246a7037deb6e6","45.31.138.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","576704bffdff7a0001c12890","67949641171f97c04e14fb34","67951a42efdeead586cba6db","","693","","2","Intro Trial",""
"","","","","","html-button-response","9","24285","0.0-4.5-0.5-0.5","43","1","2025-01-25 17:08:04","af8d355d56820e421d246a7037deb6e6","45.31.138.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","576704bffdff7a0001c12890","67949641171f97c04e14fb34","67951a42efdeead586cba6db","","299","","3","Intro Trial",""
"","","","","","html-button-response","10","25001","0.0-4.6-0.6-0.6","43","1","2025-01-25 17:08:04","af8d355d56820e421d246a7037deb6e6","45.31.138.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","576704bffdff7a0001c12890","67949641171f97c04e14fb34","67951a42efdeead586cba6db","","716","","4","Intro Trial",""
