"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order"
"true","false","[]","[]","[]","preload","0","2207","0.0-0.0","34","1","2025-01-25 16:33:04","af8d355d56820e421d246a7037deb6e6","66.128.195.228","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","6759f53758fb6b98b9dbf3e2","67949641171f97c04e14fb34","6795122cff23ef835ce0161a","","","","","",""
"","","","","","instructions","1","15575","0.0-1.0","34","1","2025-01-25 16:33:04","af8d355d56820e421d246a7037deb6e6","66.128.195.228","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","6759f53758fb6b98b9dbf3e2","67949641171f97c04e14fb34","6795122cff23ef835ce0161a","[{""page_index"":0,""viewing_time"":13359}]","13360","","","",""
"","","","","","html-keyboard-response","2","16081","0.0-2.0","34","1","2025-01-25 16:33:04","af8d355d56820e421d246a7037deb6e6","66.128.195.228","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","6759f53758fb6b98b9dbf3e2","67949641171f97c04e14fb34","6795122cff23ef835ce0161a","","null","<p> + <p/>","null","",""
"","","","","","instructions","3","112853","0.0-3.0","34","1","2025-01-25 16:33:04","af8d355d56820e421d246a7037deb6e6","66.128.195.228","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","6759f53758fb6b98b9dbf3e2","67949641171f97c04e14fb34","6795122cff23ef835ce0161a","[{""page_index"":0,""viewing_time"":11385},{""page_index"":1,""viewing_time"":27189},{""page_index"":2,""viewing_time"":1463},{""page_index"":3,""viewing_time"":31434},{""page_index"":4,""viewing_time"":25297}]","96768","","","",""
"","","","","","html-button-response","4","144543","0.0-4.0-0.0-0.0","34","1","2025-01-25 16:33:04","af8d355d56820e421d246a7037deb6e6","66.128.195.228","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","6759f53758fb6b98b9dbf3e2","67949641171f97c04e14fb34","6795122cff23ef835ce0161a","","31686","","2","Intro Trial",""
"","","","","","html-button-response","5","147418","0.0-4.1-0.1-0.1","34","1","2025-01-25 16:33:04","af8d355d56820e421d246a7037deb6e6","66.128.195.228","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","6759f53758fb6b98b9dbf3e2","67949641171f97c04e14fb34","6795122cff23ef835ce0161a","","2871","","4","Intro Trial",""
"","","","","","html-button-response","6","166448","0.0-4.2-0.2-0.2","34","1","2025-01-25 16:33:04","af8d355d56820e421d246a7037deb6e6","66.128.195.228","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","6759f53758fb6b98b9dbf3e2","67949641171f97c04e14fb34","6795122cff23ef835ce0161a","","19026","","0","Intro Trial",""
"","","","","","html-button-response","7","167959","0.0-4.3-0.3-0.3","34","1","2025-01-25 16:33:04","af8d355d56820e421d246a7037deb6e6","66.128.195.228","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","6759f53758fb6b98b9dbf3e2","67949641171f97c04e14fb34","6795122cff23ef835ce0161a","","1508","","3","Intro Trial",""
"","","","","","html-button-response","8","172343","0.0-4.4-0.4-0.4","34","1","2025-01-25 16:33:04","af8d355d56820e421d246a7037deb6e6","66.128.195.228","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","6759f53758fb6b98b9dbf3e2","67949641171f97c04e14fb34","6795122cff23ef835ce0161a","","4382","","1","Intro Trial",""
"","","","","","html-button-response","9","173046","0.0-4.5-0.5-0.5","34","1","2025-01-25 16:33:04","af8d355d56820e421d246a7037deb6e6","66.128.195.228","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","6759f53758fb6b98b9dbf3e2","67949641171f97c04e14fb34","6795122cff23ef835ce0161a","","702","","2","Intro Trial",""
