"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order"
"true","false","[]","[]","[]","preload","0","2033","0.0-0.0","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","","","","",""
"","","","","","instructions","1","26664","0.0-1.0","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","[{""page_index"":0,""viewing_time"":24628}]","24629","","","",""
"","","","","","html-keyboard-response","2","27168","0.0-2.0","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","null","<p> + <p/>","null","",""
"","","","","","instructions","3","78123","0.0-3.0","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","[{""page_index"":0,""viewing_time"":1858},{""page_index"":1,""viewing_time"":20124},{""page_index"":2,""viewing_time"":9415},{""page_index"":3,""viewing_time"":6018},{""page_index"":4,""viewing_time"":13537}]","50952","","","",""
"","","","","","html-button-response","4","93928","0.0-4.0-0.0-0.0","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","15802","","0","Intro Trial",""
"","","","","","html-button-response","5","94272","0.0-4.1-0.1-0.1","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","340","","1","Intro Trial",""
"","","","","","html-button-response","6","99800","0.0-4.2-0.2-0.2","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","5526","","1","Intro Trial",""
"","","","","","html-button-response","7","100532","0.0-4.3-0.3-0.3","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","730","","0","Intro Trial",""
"","","","","","html-button-response","8","101842","0.0-4.4-0.4-0.4","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","1307","","0","Intro Trial",""
"","","","","","html-button-response","9","102198","0.0-4.5-0.5-0.5","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","353","","1","Intro Trial",""
"","","","","","html-button-response","10","102943","0.0-4.6-0.6-0.6","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","742","","0","Intro Trial",""
"","","","","","html-button-response","11","103169","0.0-4.7-0.7-0.7","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","223","","0","Intro Trial",""
"","","","","","html-button-response","12","104910","0.0-4.8-0.8-0.8","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","1737","","1","Intro Trial",""
"","","","","","html-button-response","13","105327","0.0-4.9-0.9-0.9","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","415","","2","Intro Trial",""
"","","","","","html-button-response","14","106494","0.0-4.10-0.10-0.10","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","1164","","1","Intro Trial",""
"","","","","","html-button-response","15","106791","0.0-4.11-0.11-0.11","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","295","","2","Intro Trial",""
"","","","","","html-button-response","16","107948","0.0-4.12-0.12-0.12","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","1153","","3","Intro Trial",""
"","","","","","html-button-response","17","108612","0.0-4.13-0.13-0.13","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","660","","4","Intro Trial",""
"","","","","","html-button-response","18","109664","0.0-4.14-0.14-0.14","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","1048","","2","Intro Trial",""
"","","","","","html-button-response","19","109909","0.0-4.15-0.15-0.15","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","241","","3","Intro Trial",""
"","","","","","html-button-response","20","110866","0.0-4.16-0.16-0.16","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","954","","1","Intro Trial",""
"","","","","","html-button-response","21","111104","0.0-4.17-0.17-0.17","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","234","","2","Intro Trial",""
"","","","","","html-button-response","22","112211","0.0-4.18-0.18-0.18","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","1104","","0","Intro Trial",""
"","","","","","html-button-response","23","112412","0.0-4.19-0.19-0.19","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","198","","1","Intro Trial",""
"","","","","","html-button-response","24","114029","0.0-4.20-0.20-0.20","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","1615","","4","Intro Trial",""
"","","","","","html-button-response","25","115245","0.0-4.21-0.21-0.21","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","1213","","4","Intro Trial",""
"","","","","","html-button-response","26","115594","0.0-4.22-0.22-0.22","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","346","","2","Intro Trial",""
"","","","","","html-button-response","27","115862","0.0-4.23-0.23-0.23","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","264","","3","Intro Trial",""
"","","","","","html-button-response","28","116306","0.0-4.24-0.24-0.24","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","439","","1","Intro Trial",""
"","","","","","html-button-response","29","116523","0.0-4.25-0.25-0.25","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","213","","2","Intro Trial",""
"","","","","","html-button-response","30","116836","0.0-4.26-0.26-0.26","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","309","","0","Intro Trial",""
"","","","","","html-button-response","31","117057","0.0-4.27-0.27-0.27","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","218","","1","Intro Trial",""
"","","","","","html-button-response","32","122787","0.0-4.28-0.28-0.28","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","5726","","5","Intro Trial",""
"","","","","","html-keyboard-response","33","131500","0.0-5.0","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","8709","[""You sorted correctly by using the balance 12 times. <br><br> <img src='G_5.jpg' height='90'><img src='G_2.jpg' height='90'><img src='G_3.jpg' height='90'><img src='G_1.jpg' height='90'><img src='G_4.jpg' height='90'><br><br> Your final order is 1,2,3,4,5<br><br><br>Omgne Sort in this game will allow you to sort correctly by using the balance 8 times. Press Enter to learn it!""]","enter","",""
"","","","","","html-keyboard-response","34","136472","0.0-6.0","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","4969","<p>Welcome to the learning phase! <br><br> You will learn by six examples. The following learning trials will not be used to calculate your performance. <br><br> Press Enter to continue.<p/>","enter","",""
"","","","","","html-keyboard-response","35","142906","0.0-7.0","44","1","2025-01-25 17:11:55","af8d355d56820e421d246a7037deb6e6","149.88.24.230","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de;q=0.8","679359525d6dac68ab9d189f","67949641171f97c04e14fb34","67951a3a6f75ca4cb41800f2","","6430","[""Example 1<br><br>You will watch Omnge Sort in action. Try to identify any patterns in the comparisons made by this method. <br><br>Press Enter to continue.""]","enter","",""
