"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order"
"true","false","[]","[]","[]","preload","0","3195","0.0-0.0","30","1","2025-01-25 16:24:53","af8d355d56820e421d246a7037deb6e6","161.77.41.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6793751badf02fd55a1f0fb9","67949641171f97c04e14fb34","6795103909f635b61005d513","","","","","",""
"","","","","","instructions","1","155646","0.0-1.0","30","1","2025-01-25 16:24:53","af8d355d56820e421d246a7037deb6e6","161.77.41.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6793751badf02fd55a1f0fb9","67949641171f97c04e14fb34","6795103909f635b61005d513","[{""page_index"":0,""viewing_time"":152447}]","152448","","","",""
"","","","","","html-keyboard-response","2","156162","0.0-2.0","30","1","2025-01-25 16:24:53","af8d355d56820e421d246a7037deb6e6","161.77.41.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6793751badf02fd55a1f0fb9","67949641171f97c04e14fb34","6795103909f635b61005d513","","null","<p> + <p/>","null","",""
"","","","","","instructions","3","208795","0.0-3.0","30","1","2025-01-25 16:24:53","af8d355d56820e421d246a7037deb6e6","161.77.41.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6793751badf02fd55a1f0fb9","67949641171f97c04e14fb34","6795103909f635b61005d513","[{""page_index"":0,""viewing_time"":4325},{""page_index"":1,""viewing_time"":14186},{""page_index"":2,""viewing_time"":15446},{""page_index"":3,""viewing_time"":7625},{""page_index"":4,""viewing_time"":11048}]","52631","","","",""
"","","","","","html-button-response","4","235860","0.0-4.0-0.0-0.0","30","1","2025-01-25 16:24:53","af8d355d56820e421d246a7037deb6e6","161.77.41.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6793751badf02fd55a1f0fb9","67949641171f97c04e14fb34","6795103909f635b61005d513","","27062","","4","Intro Trial",""
"","","","","","html-button-response","5","237219","0.0-4.1-0.1-0.1","30","1","2025-01-25 16:24:53","af8d355d56820e421d246a7037deb6e6","161.77.41.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6793751badf02fd55a1f0fb9","67949641171f97c04e14fb34","6795103909f635b61005d513","","1357","","2","Intro Trial",""
"","","","","","html-button-response","6","246333","0.0-4.2-0.2-0.2","30","1","2025-01-25 16:24:53","af8d355d56820e421d246a7037deb6e6","161.77.41.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6793751badf02fd55a1f0fb9","67949641171f97c04e14fb34","6795103909f635b61005d513","","9112","","3","Intro Trial",""
"","","","","","html-button-response","7","251015","0.0-4.3-0.3-0.3","30","1","2025-01-25 16:24:53","af8d355d56820e421d246a7037deb6e6","161.77.41.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6793751badf02fd55a1f0fb9","67949641171f97c04e14fb34","6795103909f635b61005d513","","4680","","1","Intro Trial",""
"","","","","","html-button-response","8","252687","0.0-4.4-0.4-0.4","30","1","2025-01-25 16:24:53","af8d355d56820e421d246a7037deb6e6","161.77.41.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6793751badf02fd55a1f0fb9","67949641171f97c04e14fb34","6795103909f635b61005d513","","1670","","3","Intro Trial",""
"","","","","","html-button-response","9","253115","0.0-4.5-0.5-0.5","30","1","2025-01-25 16:24:53","af8d355d56820e421d246a7037deb6e6","161.77.41.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","6793751badf02fd55a1f0fb9","67949641171f97c04e14fb34","6795103909f635b61005d513","","426","","2","Intro Trial",""
